FusionName	Sample	zscore_Gene1A	zscore_Gene1B	zscore_Gene2A	zscore_Gene2B	note_expression_Gene1A	note_expression_Gene1B	note_expression_Gene2A	note_expression_Gene2B	LeftBreakpoint	RightBreakpoint	Caller	Fusion_Type	JunctionReadCount	SpanningFragCount	Confidence	annots	Gene1A	Gene2A	Gene1B	Gene2B	Gene1A_anno	Gene1B_anno	Gene2A_anno	Gene2B_anno	Fusion_anno
AL590132.1--KCNH1	BS_CZ82ANWP	NA	1.64589038396749	NA	NA	NA	no change	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	3	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_CZ82ANWP	NA	1.64589038396749	NA	NA	NA	no change	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	12	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_CZ82ANWP	NA	1.64589038396749	NA	NA	NA	no change	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_CZ82ANWP	NA	1.64589038396749	NA	NA	NA	no change	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_CZ82ANWP	NA	1.64589038396749	NA	NA	NA	no change	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_CZ82ANWP	NA	1.64589038396749	NA	NA	NA	no change	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	23	3	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211082898	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211103602	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	24	4	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	6	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	5	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DMZP9G1H	NA	3.64021074302108	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	18	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	6	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211019256	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_DVCQ8XDZ	NA	2.95985518736006	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	6	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_ERJAJ0KA	NA	1.66800358746845	NA	NA	NA	no change	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FJZPQZ2C	NA	1.0998317466907	NA	NA	NA	no change	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FJZPQZ2C	NA	1.0998317466907	NA	NA	NA	no change	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	3	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FJZPQZ2C	NA	1.0998317466907	NA	NA	NA	no change	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FJZPQZ2C	NA	1.0998317466907	NA	NA	NA	no change	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	7	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FJZPQZ2C	NA	1.0998317466907	NA	NA	NA	no change	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FJZPQZ2C	NA	1.0998317466907	NA	NA	NA	no change	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FW5ECXXK	NA	2.34646935425043	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	13	4	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FW5ECXXK	NA	2.34646935425043	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	4	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FW5ECXXK	NA	2.34646935425043	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FW5ECXXK	NA	2.34646935425043	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_FW5ECXXK	NA	2.34646935425043	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	6	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	29	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211103496	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	4	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	28	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	3	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211019256	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	9	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_HCP5C912	NA	2.36645309200404	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211107377	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JVA2NQFF	NA	2.61868128775996	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	in-frame	9	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JVA2NQFF	NA	2.61868128775996	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	7	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JVA2NQFF	NA	2.61868128775996	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JVA2NQFF	NA	2.61868128775996	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	8	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JVA2NQFF	NA	2.61868128775996	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JVA2NQFF	NA	2.61868128775996	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211019256	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211107377	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	12	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_JXNZYGCR	NA	2.20543927315673	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211019256	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	3	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	10	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	15	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	46	3	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	5	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	8	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_K5802F84	NA	3.45071797026707	NA	NA	NA	differentially expressed	NA	NA	1:211103496	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	13	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	27	5	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:211082898	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	5	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KPT2WPHW	NA	2.98292480077658	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KQ6ZW085	NA	2.88136858926657	NA	NA	NA	differentially expressed	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KQ6ZW085	NA	2.88136858926657	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KQ6ZW085	NA	2.88136858926657	NA	NA	NA	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KQ6ZW085	NA	2.88136858926657	NA	NA	NA	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KQ6ZW085	NA	2.88136858926657	NA	NA	NA	differentially expressed	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KX6J8TRK	NA	1.29032899749049	NA	NA	NA	no change	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
AL590132.1--KCNH1	BS_KX6J8TRK	NA	1.29032899749049	NA	NA	NA	no change	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	AL590132.1	NA	KCNH1	NA	NA	onco	NA	NA	NA
